79.642765	101.671637
N_steps             : 20001
error(proposed)     : 79.642765
error(original)     : 101.671637
A01_Estimator_Total_Time                           : 2102.376657
A02_Estimator_Setup_Time                           : 5.304190
A03_Estimator_Solving_Time                         : 2017.828559
A04_Estimator_Filtering_Process_Time               : 9.746152
A05_Estimator_KF_Process_Time                      : 65.906531
A06_Solver_PMSs_Solving_Time                       : 1946.141941
B01_Number_of_PMSs                                 : 42.749947
B02_Number_of_Filtered_PMSs                        : 4.683145
B03_Number_of_PMSs_to_KF                           : 4.683145
C01_Number_of_Selection_Fail_Timesteps             : 0.040402
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.028484
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.028484
D01_Number_of_Reflections(sim)                     : 0.515071
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.098653
F01_Number_of_Failed_Timesteps                     : 0.064447
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 79.642765
G02_Estimation_Error_Reference(sim)                : 101.671637
G03_Estimation_Error_Except_Fail                   : 75.342826
G04_Estimation_Error_Except_Fail_Ref               : 95.088220
G05_Estimation_Error_Except_Strict_Fail            : 42.722412
G06_Estimation_Error_Except_Strict_Fail_Ref        : 40.000105
H01_Reception_Fails(<3)                            : 0.037798
H02_Reception_Fails_Ref.(<3)                       : 0.037798
H03_Strict_Reception_Fails(<_NV)                   : 0.701615
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.701615
