37.053965	49.117945
N_steps             : 20001
error(proposed)     : 37.053965
error(original)     : 49.117945
A01_Estimator_Total_Time                           : 7181.816835
A02_Estimator_Setup_Time                           : 8.273235
A03_Estimator_Solving_Time                         : 7069.762491
A04_Estimator_Filtering_Process_Time               : 30.047982
A05_Estimator_KF_Process_Time                      : 69.209711
A06_Solver_PMSs_Solving_Time                       : 6856.123083
B01_Number_of_PMSs                                 : 147.454835
B02_Number_of_Filtered_PMSs                        : 4.641337
B03_Number_of_PMSs_to_KF                           : 4.641337
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.043131
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.043131
D01_Number_of_Reflections(sim)                     : 1.205591
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.215344
F01_Number_of_Failed_Timesteps                     : 0.041348
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 37.053965
G02_Estimation_Error_Reference(sim)                : 49.117945
G03_Estimation_Error_Except_Fail                   : 37.053965
G04_Estimation_Error_Except_Fail_Ref               : 49.117945
G05_Estimation_Error_Except_Strict_Fail            : 37.016852
G06_Estimation_Error_Except_Strict_Fail_Ref        : 48.965510
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000300
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000300
