58.916315	72.884427
N_steps             : 20001
error(proposed)     : 58.916315
error(original)     : 72.884427
A01_Estimator_Total_Time                           : 2398.825708
A02_Estimator_Setup_Time                           : 5.570095
A03_Estimator_Solving_Time                         : 2295.490945
A04_Estimator_Filtering_Process_Time               : 8.595470
A05_Estimator_KF_Process_Time                      : 86.895576
A06_Solver_PMSs_Solving_Time                       : 2225.062554
B01_Number_of_PMSs                                 : 48.328205
B02_Number_of_Filtered_PMSs                        : 6.113858
B03_Number_of_PMSs_to_KF                           : 6.113858
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008979
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008979
D01_Number_of_Reflections(sim)                     : 0.634364
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.970237
F01_Number_of_Failed_Timesteps                     : 0.008900
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 58.916315
G02_Estimation_Error_Reference(sim)                : 72.884427
G03_Estimation_Error_Except_Fail                   : 58.916315
G04_Estimation_Error_Except_Fail_Ref               : 72.884427
G05_Estimation_Error_Except_Strict_Fail            : 53.516872
G06_Estimation_Error_Except_Strict_Fail_Ref        : 67.694703
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.065097
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.065097
