33.376588	44.910609
N_steps             : 20001
error(proposed)     : 33.376588
error(original)     : 44.910609
A01_Estimator_Total_Time                           : 7577.103319
A02_Estimator_Setup_Time                           : 5.586986
A03_Estimator_Solving_Time                         : 7467.005218
A04_Estimator_Filtering_Process_Time               : 26.768211
A05_Estimator_KF_Process_Time                      : 73.859633
A06_Solver_PMSs_Solving_Time                       : 7227.891098
B01_Number_of_PMSs                                 : 154.890941
B02_Number_of_Filtered_PMSs                        : 4.661814
B03_Number_of_PMSs_to_KF                           : 4.661814
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.043676
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.043676
D01_Number_of_Reflections(sim)                     : 1.397047
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.218378
F01_Number_of_Failed_Timesteps                     : 0.041848
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 33.376588
G02_Estimation_Error_Reference(sim)                : 44.910609
G03_Estimation_Error_Except_Fail                   : 33.376588
G04_Estimation_Error_Except_Fail_Ref               : 44.910609
G05_Estimation_Error_Except_Strict_Fail            : 33.376588
G06_Estimation_Error_Except_Strict_Fail_Ref        : 44.910609
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
