68.685131	75.730629
N_steps             : 20001
error(proposed)     : 68.685131
error(original)     : 75.730629
A01_Estimator_Total_Time                           : 1097.325627
A02_Estimator_Setup_Time                           : 2.554772
A03_Estimator_Solving_Time                         : 985.408097
A04_Estimator_Filtering_Process_Time               : 4.446980
A05_Estimator_KF_Process_Time                      : 103.700696
A06_Solver_PMSs_Solving_Time                       : 952.407797
B01_Number_of_PMSs                                 : 23.639844
B02_Number_of_Filtered_PMSs                        : 8.644498
B03_Number_of_PMSs_to_KF                           : 8.644498
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000901
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000901
D01_Number_of_Reflections(sim)                     : 1.000450
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002702
F01_Number_of_Failed_Timesteps                     : 0.000900
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 68.685131
G02_Estimation_Error_Reference(sim)                : 75.730629
G03_Estimation_Error_Except_Fail                   : 68.685131
G04_Estimation_Error_Except_Fail_Ref               : 75.730629
G05_Estimation_Error_Except_Strict_Fail            : 68.685131
G06_Estimation_Error_Except_Strict_Fail_Ref        : 75.730629
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
