45.713000	48.313486
N_steps             : 20001
error(proposed)     : 45.713000
error(original)     : 48.313486
A01_Estimator_Total_Time                           : 2878.892513
A02_Estimator_Setup_Time                           : 4.125082
A03_Estimator_Solving_Time                         : 2757.795866
A04_Estimator_Filtering_Process_Time               : 13.225914
A05_Estimator_KF_Process_Time                      : 101.239929
A06_Solver_PMSs_Solving_Time                       : 2672.497958
B01_Number_of_PMSs                                 : 59.483438
B02_Number_of_Filtered_PMSs                        : 7.329367
B03_Number_of_PMSs_to_KF                           : 7.329367
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008369
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008369
D01_Number_of_Reflections(sim)                     : 1.165415
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.033476
F01_Number_of_Failed_Timesteps                     : 0.008300
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 45.713000
G02_Estimation_Error_Reference(sim)                : 48.313486
G03_Estimation_Error_Except_Fail                   : 45.713000
G04_Estimation_Error_Except_Fail_Ref               : 48.313486
G05_Estimation_Error_Except_Strict_Fail            : 45.713000
G06_Estimation_Error_Except_Strict_Fail_Ref        : 48.313486
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
