67.777968	73.328434
N_steps             : 20001
error(proposed)     : 67.777968
error(original)     : 73.328434
A01_Estimator_Total_Time                           : 1150.778089
A02_Estimator_Setup_Time                           : 2.914519
A03_Estimator_Solving_Time                         : 1031.574696
A04_Estimator_Filtering_Process_Time               : 3.627796
A05_Estimator_KF_Process_Time                      : 111.415695
A06_Solver_PMSs_Solving_Time                       : 999.015915
B01_Number_of_PMSs                                 : 24.660978
B02_Number_of_Filtered_PMSs                        : 8.907963
B03_Number_of_PMSs_to_KF                           : 8.907963
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001001
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001001
D01_Number_of_Reflections(sim)                     : 1.216856
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.003003
F01_Number_of_Failed_Timesteps                     : 0.001000
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 67.777968
G02_Estimation_Error_Reference(sim)                : 73.328434
G03_Estimation_Error_Except_Fail                   : 67.777968
G04_Estimation_Error_Except_Fail_Ref               : 73.328434
G05_Estimation_Error_Except_Strict_Fail            : 67.777968
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.328434
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
