71.008905	79.064015
N_steps             : 20001
error(proposed)     : 71.008905
error(original)     : 79.064015
A01_Estimator_Total_Time                           : 1134.323609
A02_Estimator_Setup_Time                           : 4.138961
A03_Estimator_Solving_Time                         : 1016.899520
A04_Estimator_Filtering_Process_Time               : 3.968325
A05_Estimator_KF_Process_Time                      : 108.104984
A06_Solver_PMSs_Solving_Time                       : 985.263010
B01_Number_of_PMSs                                 : 24.227332
B02_Number_of_Filtered_PMSs                        : 8.766163
B03_Number_of_PMSs_to_KF                           : 8.766163
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000851
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000851
D01_Number_of_Reflections(sim)                     : 1.037480
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002552
F01_Number_of_Failed_Timesteps                     : 0.000850
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 71.008905
G02_Estimation_Error_Reference(sim)                : 79.064015
G03_Estimation_Error_Except_Fail                   : 71.008905
G04_Estimation_Error_Except_Fail_Ref               : 79.064015
G05_Estimation_Error_Except_Strict_Fail            : 71.008905
G06_Estimation_Error_Except_Strict_Fail_Ref        : 79.064015
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
