44.070707	45.466849
N_steps             : 20001
error(proposed)     : 44.070707
error(original)     : 45.466849
A01_Estimator_Total_Time                           : 2918.013364
A02_Estimator_Setup_Time                           : 4.221141
A03_Estimator_Solving_Time                         : 2790.545312
A04_Estimator_Filtering_Process_Time               : 9.513995
A05_Estimator_KF_Process_Time                      : 111.730899
A06_Solver_PMSs_Solving_Time                       : 2706.404912
B01_Number_of_PMSs                                 : 59.310253
B02_Number_of_Filtered_PMSs                        : 7.391144
B03_Number_of_PMSs_to_KF                           : 7.391144
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008674
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008674
D01_Number_of_Reflections(sim)                     : 1.160069
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.034697
F01_Number_of_Failed_Timesteps                     : 0.008600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 44.070707
G02_Estimation_Error_Reference(sim)                : 45.466849
G03_Estimation_Error_Except_Fail                   : 44.070707
G04_Estimation_Error_Except_Fail_Ref               : 45.466849
G05_Estimation_Error_Except_Strict_Fail            : 44.070707
G06_Estimation_Error_Except_Strict_Fail_Ref        : 45.466849
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
