45.744815	70.301450
N_steps             : 20001
error(proposed)     : 45.744815
error(original)     : 70.301450
A01_Estimator_Total_Time                           : 7218.419597
A02_Estimator_Setup_Time                           : 8.958118
A03_Estimator_Solving_Time                         : 7085.495442
A04_Estimator_Filtering_Process_Time               : 30.558368
A05_Estimator_KF_Process_Time                      : 88.585404
A06_Solver_PMSs_Solving_Time                       : 6870.640621
B01_Number_of_PMSs                                 : 140.845549
B02_Number_of_Filtered_PMSs                        : 5.242746
B03_Number_of_PMSs_to_KF                           : 5.242746
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.041882
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.041882
D01_Number_of_Reflections(sim)                     : 0.969110
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.190655
F01_Number_of_Failed_Timesteps                     : 0.040198
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 45.744815
G02_Estimation_Error_Reference(sim)                : 70.301450
G03_Estimation_Error_Except_Fail                   : 45.744815
G04_Estimation_Error_Except_Fail_Ref               : 70.301450
G05_Estimation_Error_Except_Strict_Fail            : 43.440030
G06_Estimation_Error_Except_Strict_Fail_Ref        : 67.665075
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.016999
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.016999
