77.122272	85.964668
N_steps             : 20001
error(proposed)     : 77.122272
error(original)     : 85.964668
A01_Estimator_Total_Time                           : 1135.981688
A02_Estimator_Setup_Time                           : 2.978636
A03_Estimator_Solving_Time                         : 1025.317707
A04_Estimator_Filtering_Process_Time               : 3.944864
A05_Estimator_KF_Process_Time                      : 102.180818
A06_Solver_PMSs_Solving_Time                       : 993.937559
B01_Number_of_PMSs                                 : 23.784510
B02_Number_of_Filtered_PMSs                        : 8.509281
B03_Number_of_PMSs_to_KF                           : 8.509281
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000700
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000700
D01_Number_of_Reflections(sim)                     : 0.854906
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002101
F01_Number_of_Failed_Timesteps                     : 0.000700
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 77.122272
G02_Estimation_Error_Reference(sim)                : 85.964668
G03_Estimation_Error_Except_Fail                   : 77.122272
G04_Estimation_Error_Except_Fail_Ref               : 85.964668
G05_Estimation_Error_Except_Strict_Fail            : 77.122272
G06_Estimation_Error_Except_Strict_Fail_Ref        : 85.964668
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
