45.040803	46.367464
N_steps             : 20001
error(proposed)     : 45.040803
error(original)     : 46.367464
A01_Estimator_Total_Time                           : 2833.731215
A02_Estimator_Setup_Time                           : 5.432375
A03_Estimator_Solving_Time                         : 2708.358901
A04_Estimator_Filtering_Process_Time               : 11.068886
A05_Estimator_KF_Process_Time                      : 106.198538
A06_Solver_PMSs_Solving_Time                       : 2626.016339
B01_Number_of_PMSs                                 : 57.906757
B02_Number_of_Filtered_PMSs                        : 7.425466
B03_Number_of_PMSs_to_KF                           : 7.425466
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008623
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008623
D01_Number_of_Reflections(sim)                     : 1.008169
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.034493
F01_Number_of_Failed_Timesteps                     : 0.008550
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 45.040803
G02_Estimation_Error_Reference(sim)                : 46.367464
G03_Estimation_Error_Except_Fail                   : 45.040803
G04_Estimation_Error_Except_Fail_Ref               : 46.367464
G05_Estimation_Error_Except_Strict_Fail            : 45.040803
G06_Estimation_Error_Except_Strict_Fail_Ref        : 46.367464
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
