45.375552	72.015332
N_steps             : 20001
error(proposed)     : 45.375552
error(original)     : 72.015332
A01_Estimator_Total_Time                           : 6059.480390
A02_Estimator_Setup_Time                           : 4.909501
A03_Estimator_Solving_Time                         : 5958.191537
A04_Estimator_Filtering_Process_Time               : 23.661336
A05_Estimator_KF_Process_Time                      : 68.541527
A06_Solver_PMSs_Solving_Time                       : 5757.958840
B01_Number_of_PMSs                                 : 119.274119
B02_Number_of_Filtered_PMSs                        : 4.751258
B03_Number_of_PMSs_to_KF                           : 4.751258
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.048710
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.048710
D01_Number_of_Reflections(sim)                     : 0.804740
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.173815
F01_Number_of_Failed_Timesteps                     : 0.046448
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 45.375552
G02_Estimation_Error_Reference(sim)                : 72.015332
G03_Estimation_Error_Except_Fail                   : 45.375552
G04_Estimation_Error_Except_Fail_Ref               : 72.015332
G05_Estimation_Error_Except_Strict_Fail            : 40.372414
G06_Estimation_Error_Except_Strict_Fail_Ref        : 67.300873
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.059997
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.059997
