106.463133	132.062461
N_steps             : 20001
error(proposed)     : 106.463133
error(original)     : 132.062461
A01_Estimator_Total_Time                           : 1317.995126
A02_Estimator_Setup_Time                           : 3.631630
A03_Estimator_Solving_Time                         : 1231.083778
A04_Estimator_Filtering_Process_Time               : 4.909513
A05_Estimator_KF_Process_Time                      : 76.426745
A06_Solver_PMSs_Solving_Time                       : 1191.146683
B01_Number_of_PMSs                                 : 27.387063
B02_Number_of_Filtered_PMSs                        : 5.574861
B03_Number_of_PMSs_to_KF                           : 5.574861
C01_Number_of_Selection_Fail_Timesteps             : 0.136476
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010436
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010436
D01_Number_of_Reflections(sim)                     : 0.519066
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.545960
F01_Number_of_Failed_Timesteps                     : 0.128094
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 106.463133
G02_Estimation_Error_Reference(sim)                : 132.062461
G03_Estimation_Error_Except_Fail                   : 97.283473
G04_Estimation_Error_Except_Fail_Ref               : 110.989608
G05_Estimation_Error_Except_Strict_Fail            : 61.149572
G06_Estimation_Error_Except_Strict_Fail_Ref        : 61.163888
H01_Reception_Fails(<3)                            : 0.118994
H02_Reception_Fails_Ref.(<3)                       : 0.118994
H03_Strict_Reception_Fails(<_NV)                   : 0.551272
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.551272
