66.885775	72.725542
N_steps             : 20001
error(proposed)     : 66.885775
error(original)     : 72.725542
A01_Estimator_Total_Time                           : 1157.719778
A02_Estimator_Setup_Time                           : 3.591180
A03_Estimator_Solving_Time                         : 1037.813035
A04_Estimator_Filtering_Process_Time               : 4.331631
A05_Estimator_KF_Process_Time                      : 110.685739
A06_Solver_PMSs_Solving_Time                       : 1006.217450
B01_Number_of_PMSs                                 : 24.725234
B02_Number_of_Filtered_PMSs                        : 8.937578
B03_Number_of_PMSs_to_KF                           : 8.937578
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001201
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001201
D01_Number_of_Reflections(sim)                     : 1.281223
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.003604
F01_Number_of_Failed_Timesteps                     : 0.001200
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 66.885775
G02_Estimation_Error_Reference(sim)                : 72.725542
G03_Estimation_Error_Except_Fail                   : 66.885775
G04_Estimation_Error_Except_Fail_Ref               : 72.725542
G05_Estimation_Error_Except_Strict_Fail            : 66.885775
G06_Estimation_Error_Except_Strict_Fail_Ref        : 72.725542
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
