124.421725	141.790817
N_steps             : 20001
error(proposed)     : 124.421725
error(original)     : 141.790817
A01_Estimator_Total_Time                           : 1359.006768
A02_Estimator_Setup_Time                           : 5.862782
A03_Estimator_Solving_Time                         : 1275.820077
A04_Estimator_Filtering_Process_Time               : 5.098586
A05_Estimator_KF_Process_Time                      : 70.832894
A06_Solver_PMSs_Solving_Time                       : 1232.219993
B01_Number_of_PMSs                                 : 27.233230
B02_Number_of_Filtered_PMSs                        : 5.065405
B03_Number_of_PMSs_to_KF                           : 5.065405
C01_Number_of_Selection_Fail_Timesteps             : 0.188967
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008984
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008984
D01_Number_of_Reflections(sim)                     : 0.535697
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.556361
F01_Number_of_Failed_Timesteps                     : 0.165242
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 124.421725
G02_Estimation_Error_Reference(sim)                : 141.790817
G03_Estimation_Error_Except_Fail                   : 107.000868
G04_Estimation_Error_Except_Fail_Ref               : 110.990178
G05_Estimation_Error_Except_Strict_Fail            : 68.183118
G06_Estimation_Error_Except_Strict_Fail_Ref        : 69.450383
H01_Reception_Fails(<3)                            : 0.157742
H02_Reception_Fails_Ref.(<3)                       : 0.157742
H03_Strict_Reception_Fails(<_NV)                   : 0.558072
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.558072
