65.099552	88.428257
N_steps             : 20001
error(proposed)     : 65.099552
error(original)     : 88.428257
A01_Estimator_Total_Time                           : 2690.619177
A02_Estimator_Setup_Time                           : 3.377063
A03_Estimator_Solving_Time                         : 2617.495456
A04_Estimator_Filtering_Process_Time               : 10.787915
A05_Estimator_KF_Process_Time                      : 57.081575
A06_Solver_PMSs_Solving_Time                       : 2528.277940
B01_Number_of_PMSs                                 : 55.165553
B02_Number_of_Filtered_PMSs                        : 4.153384
B03_Number_of_PMSs_to_KF                           : 4.153384
C01_Number_of_Selection_Fail_Timesteps             : 0.012847
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.031700
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.031700
D01_Number_of_Reflections(sim)                     : 0.555828
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.349958
F01_Number_of_Failed_Timesteps                     : 0.042648
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 65.099552
G02_Estimation_Error_Reference(sim)                : 88.428257
G03_Estimation_Error_Except_Fail                   : 63.414570
G04_Estimation_Error_Except_Fail_Ref               : 86.398891
G05_Estimation_Error_Except_Strict_Fail            : 39.983971
G06_Estimation_Error_Except_Strict_Fail_Ref        : 53.985221
H01_Reception_Fails(<3)                            : 0.012299
H02_Reception_Fails_Ref.(<3)                       : 0.012299
H03_Strict_Reception_Fails(<_NV)                   : 0.573921
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.573921
