300.233526	303.362870
N_steps             : 20001
error(proposed)     : 300.233526
error(original)     : 303.362870
A01_Estimator_Total_Time                           : 386.076637
A02_Estimator_Setup_Time                           : 4.450506
A03_Estimator_Solving_Time                         : 332.043374
A04_Estimator_Filtering_Process_Time               : 1.542310
A05_Estimator_KF_Process_Time                      : 43.165514
A06_Solver_PMSs_Solving_Time                       : 313.487493
B01_Number_of_PMSs                                 : 7.843002
B02_Number_of_Filtered_PMSs                        : 3.099787
B03_Number_of_PMSs_to_KF                           : 3.099787
C01_Number_of_Selection_Fail_Timesteps             : 4.313465
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008781
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008781
D01_Number_of_Reflections(sim)                     : 0.914582
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.271953
F01_Number_of_Failed_Timesteps                     : 0.812109
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 300.233526
G02_Estimation_Error_Reference(sim)                : 303.362870
G03_Estimation_Error_Except_Fail                   : 139.845900
G04_Estimation_Error_Except_Fail_Ref               : 18.037324
G05_Estimation_Error_Except_Strict_Fail            : 103.724704
G06_Estimation_Error_Except_Strict_Fail_Ref        : 18.184657
H01_Reception_Fails(<3)                            : 0.810459
H02_Reception_Fails_Ref.(<3)                       : 0.810459
H03_Strict_Reception_Fails(<_NV)                   : 0.953852
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.953852
