44.052716	72.174291
N_steps             : 20001
error(proposed)     : 44.052716
error(original)     : 72.174291
A01_Estimator_Total_Time                           : 7041.790032
A02_Estimator_Setup_Time                           : 4.938666
A03_Estimator_Solving_Time                         : 6923.192623
A04_Estimator_Filtering_Process_Time               : 28.878429
A05_Estimator_KF_Process_Time                      : 79.841335
A06_Solver_PMSs_Solving_Time                       : 6710.808422
B01_Number_of_PMSs                                 : 138.034011
B02_Number_of_Filtered_PMSs                        : 5.046027
B03_Number_of_PMSs_to_KF                           : 5.046027
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.044930
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.044930
D01_Number_of_Reflections(sim)                     : 0.892691
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.198057
F01_Number_of_Failed_Timesteps                     : 0.042998
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 44.052716
G02_Estimation_Error_Reference(sim)                : 72.174291
G03_Estimation_Error_Except_Fail                   : 44.052716
G04_Estimation_Error_Except_Fail_Ref               : 72.174291
G05_Estimation_Error_Except_Strict_Fail            : 40.964765
G06_Estimation_Error_Except_Strict_Fail_Ref        : 69.217604
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.024449
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.024449
