64.132866	73.227338
N_steps             : 20001
error(proposed)     : 64.132866
error(original)     : 73.227338
A01_Estimator_Total_Time                           : 1150.234090
A02_Estimator_Setup_Time                           : 3.307434
A03_Estimator_Solving_Time                         : 1032.832049
A04_Estimator_Filtering_Process_Time               : 3.497799
A05_Estimator_KF_Process_Time                      : 109.358665
A06_Solver_PMSs_Solving_Time                       : 1000.436962
B01_Number_of_PMSs                                 : 24.094757
B02_Number_of_Filtered_PMSs                        : 8.753902
B03_Number_of_PMSs_to_KF                           : 8.753902
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000650
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000650
D01_Number_of_Reflections(sim)                     : 1.150841
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001951
F01_Number_of_Failed_Timesteps                     : 0.000650
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 64.132866
G02_Estimation_Error_Reference(sim)                : 73.227338
G03_Estimation_Error_Except_Fail                   : 64.132866
G04_Estimation_Error_Except_Fail_Ref               : 73.227338
G05_Estimation_Error_Except_Strict_Fail            : 64.132866
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.227338
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
