53.620751	81.067802
N_steps             : 20001
error(proposed)     : 53.620751
error(original)     : 81.067802
A01_Estimator_Total_Time                           : 1646.637148
A02_Estimator_Setup_Time                           : 3.090241
A03_Estimator_Solving_Time                         : 1571.464322
A04_Estimator_Filtering_Process_Time               : 6.134800
A05_Estimator_KF_Process_Time                      : 64.376991
A06_Solver_PMSs_Solving_Time                       : 1525.084371
B01_Number_of_PMSs                                 : 33.004798
B02_Number_of_Filtered_PMSs                        : 4.674306
B03_Number_of_PMSs_to_KF                           : 4.674306
C01_Number_of_Selection_Fail_Timesteps             : 0.012556
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008320
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008320
D01_Number_of_Reflections(sim)                     : 0.543232
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.816405
F01_Number_of_Failed_Timesteps                     : 0.020449
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 53.620751
G02_Estimation_Error_Reference(sim)                : 81.067802
G03_Estimation_Error_Except_Fail                   : 52.557038
G04_Estimation_Error_Except_Fail_Ref               : 79.006252
G05_Estimation_Error_Except_Strict_Fail            : 41.876277
G06_Estimation_Error_Except_Strict_Fail_Ref        : 65.597865
H01_Reception_Fails(<3)                            : 0.012299
H02_Reception_Fails_Ref.(<3)                       : 0.012299
H03_Strict_Reception_Fails(<_NV)                   : 0.224739
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.224739
