24.677932	43.457198
N_steps             : 20001
error(proposed)     : 24.677932
error(original)     : 43.457198
A01_Estimator_Total_Time                           : 3293.774814
A02_Estimator_Setup_Time                           : 4.292271
A03_Estimator_Solving_Time                         : 3231.996426
A04_Estimator_Filtering_Process_Time               : 9.390800
A05_Estimator_KF_Process_Time                      : 46.286055
A06_Solver_PMSs_Solving_Time                       : 3146.520877
B01_Number_of_PMSs                                 : 57.707677
B02_Number_of_Filtered_PMSs                        : 2.800974
B03_Number_of_PMSs_to_KF                           : 2.800974
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.036107
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.036107
D01_Number_of_Reflections(sim)                     : 1.325891
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.180533
F01_Number_of_Failed_Timesteps                     : 0.034848
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 24.677932
G02_Estimation_Error_Reference(sim)                : 43.457198
G03_Estimation_Error_Except_Fail                   : 24.677932
G04_Estimation_Error_Except_Fail_Ref               : 43.457198
G05_Estimation_Error_Except_Strict_Fail            : 24.677932
G06_Estimation_Error_Except_Strict_Fail_Ref        : 43.457198
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
